Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;affects, causes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16837561"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24641572"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1408322"")";hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos, Euretos, Euretos;4, 4, 4;The Journal of pharmacology and experimental therapeutics, British journal of pharmacology, Pain;16837561, 24641572, 1408322
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23646174"")";;;lactate;2575451;['Organic Chemical', 'Pharmacologic Substance'];7428;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26378796"")";;;hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;PloS one;23646174;Euretos;4;PloS one;26378796
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;hemin;556152;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];3166;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24457122"")";;;hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos;4;European journal of pharmacology;24457122
bifidobacterium animalis;3674721;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;affects, causes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16837561"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24641572"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1408322"")";hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos, Euretos, Euretos;4, 4, 4;The Journal of pharmacology and experimental therapeutics, British journal of pharmacology, Pain;16837561, 24641572, 1408322
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7893219"")";;;botulinum toxins;931363;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hazardous or Poisonous Substance'];2357;inhibits, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18461049"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21810163"")";;hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Arquivos de neuro-psiquiatria;7893219;Euretos, Euretos;4, 4;Nature clinical practice. Urology, Pain medicine (Malden, Mass.);18461049, 21810163
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4927406"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;affects, inhibits, treats, does not augment, does not affect;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18448607"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10870734"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8616632"")";hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Applied microbiology;4927406;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;American journal of physiology. Regulatory, integrative and comparative physiology, The Clinical journal of pain, Brain research, Neuroscience letters, Peptides;18448607, 10870734, 8616632, 3264395, 7134029
roseburia intestinalis;2820059;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15466518"")";;;lactate;2575451;['Organic Chemical', 'Pharmacologic Substance'];7428;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26378796"")";;;hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;15466518;Euretos;4;PloS one;26378796
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;3-methylquercetin;388958;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];798;treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=C047368"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23774260"")";;inflammation;2569713;['Pathologic Function'];22,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;CTD;curated database, 4;Comparative Toxicogenomics Database, Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association;Not available, 23774260
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL974204"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10757736"")";;coenzyme q10;923677;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];8332;disrupts, affects, predisposes, treats, prevents;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=C024989"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26718412"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15321805"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 10757736;CTD, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, The American journal of clinical nutrition, The American journal of clinical nutrition, Inflammation, Chemico-biological interactions, Immunology letters;Not available, 26718412, 15321805, 26341816, 27174133, 26045320
proteus mirabilis;943113;['Bacterium', 'Species'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL769004"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10987443"")";;niflumic acid;857121;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];1180;prevents, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3912657"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12568493"")";;inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Bioorganic & medicinal chemistry letters;Not available, 10987443;Euretos, Euretos;4, 4;Minerva pediatrica, Novartis Foundation symposium;3912657, 12568493
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;chlorogenic acid;664236;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];1879;prevents, disrupts, does not cause, causes, treats, affects, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23473868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26003298"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23146752"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Journal of ethnopharmacology, Nanomedicine : nanotechnology, biology, and medicine, Toxicology, Medizinische Klinik (Munich, Germany : 1983);23473868, 26003298, 23146752, 21240590
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;causes, prevents, disrupts, does not prevent, is associated with, does not treat, treats, affects, predisposes;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D011794"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22595451"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18347680"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;CTD, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Nutrition (Burbank, Los Angeles County, Calif.), Applied physiology, nutrition, and metabolism = Physiologie appliquee, nutrition et metabolisme, The Journal of nutritional biochemistry, Archives of biochemistry and biophysics, Molecular nutrition & food research, Obesity (Silver Spring, Md.), The Journal of nutritional biochemistry, Journal of exercise nutrition & biochemistry;Not available, 22595451, 18347680, 26277481, 26297952, 23504962, 18551111, 26507542, 25566439
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;apigenin;46434;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3567;disrupts, treats, causes, affects, prevents;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D047310"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20669675"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26938530"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;CTD, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Zhongguo Zhong xi yi jie he za zhi Zhongguo Zhongxiyi jiehe zazhi = Chinese journal of integrated traditional and Western medicine, International journal of molecular sciences, Chemico-biological interactions, Immunopharmacology and immunotoxicology, Molecular nutrition & food research;Not available, 20669675, 26938530, 25935278, 20095800, 25641956
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1030882"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9514010"")";;kynurenic acid;2186617;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];1513;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26627709"")";;;inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 9514010;Euretos;4;The journal of headache and pain;26627709
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL857798"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6492075"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4211870"")";chlorhexidine;145934;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];2160;indicates, affects, treats, disrupts, predisposes;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002710"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26711218"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20618550"")";inflammation;2569713;['Pathologic Function'];13,0;Euretos, Chembl, Chembl, Pubmed, Pubmed;curated database, 4, 4;chemblactivities, Journal of medicinal chemistry, Journal of clinical pathology;Not available, 6492075, 4211870;CTD, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Journal of prosthodontics : official journal of the American College of Prosthodontists, Journal of clinical periodontology, Toxicology in vitro : an international journal published in association with BIBRA, Clinical oral investigations, Journal of clinical periodontology;Not available, 26711218, 20618550, 27039991, 22350036, 6949928
clostridium septicum;594669;['Bacterium', 'Species'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675516"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1285150"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;affects, disrupts, treats, causes, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23948165"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3042813"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12608908"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18625771, 18955522;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Biomaterials, Journal of clinical periodontology, Journal of periodontal research, Gastroenterology, Minerva stomatologica;23948165, 3042813, 12608908, 8174888, 285333
clostridium septicum;594669;['Bacterium', 'Species'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1284890"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24161699"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26122229"")";;inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos, Euretos;4, 4;Gastroenterology, Journal of biological regulators and homeostatic agents;24161699, 26122229
bacteroides caccae;4678901;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673772"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673771"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;disrupts, affects, treats, causes, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23948165"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3042813"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12608908"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed;curated database, curated database, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy;Not available, Not available, 18625771;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Biomaterials, Journal of clinical periodontology, Journal of periodontal research, Gastroenterology, Minerva stomatologica;23948165, 3042813, 12608908, 8174888, 285333
bacteroides caccae;4678901;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283019"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24161699"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26122229"")";;inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos, Euretos;4, 4;Gastroenterology, Journal of biological regulators and homeostatic agents;24161699, 26122229
bacteroides ovatus;4678856;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1029471"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281766"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;affects, disrupts, treats, causes, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23948165"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3042813"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12608908"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 17938185;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Biomaterials, Journal of clinical periodontology, Journal of periodontal research, Gastroenterology, Minerva stomatologica;23948165, 3042813, 12608908, 8174888, 285333
bacteroides ovatus;4678856;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282872"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24161699"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26122229"")";;inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos, Euretos;4, 4;Gastroenterology, Journal of biological regulators and homeostatic agents;24161699, 26122229
parabacteroides merdae;4678781;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1061765"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281774"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;disrupts, affects, treats, causes, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23948165"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3042813"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12608908"")";inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 18070958;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Biomaterials, Journal of clinical periodontology, Journal of periodontal research, Gastroenterology, Minerva stomatologica;23948165, 3042813, 12608908, 8174888, 285333
parabacteroides merdae;4678781;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats, prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24161699"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26122229"")";;inflammation;2569713;['Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos, Euretos;4, 4;Gastroenterology, Journal of biological regulators and homeostatic agents;24161699, 26122229
