accessionID,lat_long,taxonomyID,fromGenebankID,germplasmStatus,collectionDate
EA00399,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00400,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00401,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00402,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00403,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00404,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00405,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00406,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00407,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00408,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00409,"N520517,E543943",4081,CGN1431,wild,13/10/2015
EA00410,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00411,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00412,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00413,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00414,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00415,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00416,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00417,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00418,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00419,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00420,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00421,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00422,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00423,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00424,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00425,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00426,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00427,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00428,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00429,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00430,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00431,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00432,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00433,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00434,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00435,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00436,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00437,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00438,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00439,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00440,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00441,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00442,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00443,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00444,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00445,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00446,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00447,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00448,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00449,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00450,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00451,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00452,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00453,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00454,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00455,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00456,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00457,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00458,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00459,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00460,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00461,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00462,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00463,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00464,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00465,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00466,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00467,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00468,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00469,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00470,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00471,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00472,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00473,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00474,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00475,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00476,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00477,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00478,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00479,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00480,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00481,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00482,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00483,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00484,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00485,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00486,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00487,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00488,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00489,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00490,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00491,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00492,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00493,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00494,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00495,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00496,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00497,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00498,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00499,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00500,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00501,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00502,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00503,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00504,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00505,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00506,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00507,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00508,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00509,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00510,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00511,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00512,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00513,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00514,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00515,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00516,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00517,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00518,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00519,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00520,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00521,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00522,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00523,"N520517,E543943",4081,CGN1431,cultivated,13/10/2015
EA00524,"N520517,E543943",4081,2-110-90L377,cultivatedHabitate,13/10/2015
EA00525,"N520517,E543943",4081,LA0107,cultivatedHabitate,13/10/2015
EA00526,"N520517,E543943",4081,LA0113,cultivatedHabitate,13/10/2015
EA00527,"N520517,E543943",4081,LA0116,cultivatedHabitate,13/10/2015
EA00528,"N520517,E543943",4081,LA0117,cultivatedHabitate,13/10/2015
EA00529,"N520517,E543943",4081,LA0125D,cultivatedHabitate,13/10/2015
EA00530,"N520517,E543943",4081,LA0126,cultivatedHabitate,13/10/2015
EA00531,"N520517,E543943",4081,LA0131H,cultivatedHabitate,13/10/2015
EA00532,"N520517,E543943",4081,LA134C,cultivatedHabitate,13/10/2015
EA00533,"N520517,E543943",4081,LA0146,cultivatedHabitate,13/10/2015
EA00534,"N520517,E543943",4081,LA0147,cultivatedHabitate,13/10/2015
EA00535,"N520517,E543943",4081,LA0153,cultivatedHabitate,13/10/2015
EA00536,"-0.750000,-90.316667 ",4081,LA0166,cultivatedHabitate,1950-08-01
EA00537,"N520517,E543943",4081,LA0172,cultivatedHabitate,13/10/2015
EA00538,"N520517,E543943",4081,LA0180,cultivatedHabitate,13/10/2015
EA00539,"N520517,E543943",4081,LA0247,cultivatedHabitate,13/10/2015
EA00540,"N520517,E543943",4081,LA0317,cultivatedHabitate,13/10/2015
EA00541,"N520517,E543943",4081,LA0356,cultivatedHabitate,13/10/2015
EA00542,"N520517,E543943",4081,LA0357,cultivatedHabitate,13/10/2015
EA00543,"N520517,E543943",4081,LA0358,cultivatedHabitate,13/10/2015
EA00544,"N520517,E543943",4081,LA0359,cultivatedHabitate,13/10/2015
EA00545,"N520517,E543943",4081,LA0361,cultivatedHabitate,13/10/2015
EA00546,"N520517,E543943",4081,LA0373,cultivatedHabitate,13/10/2015
EA00547,"N520517,E543943",4081,LA0385,cultivatedHabitate,13/10/2015
EA00548,"N520517,E543943",4081,LA0393,cultivatedHabitate,13/10/2015
EA00549,"N520517,E543943",4081,LA0394,cultivatedHabitate,13/10/2015
EA00550,"N520517,E543943",4081,LA0395,cultivatedHabitate,13/10/2015
EA00551,"N520517,E543943",4081,LA0396,cultivatedHabitate,13/10/2015
EA00552,"N520517,E543943",4081,LA0400,cultivatedHabitate,13/10/2015
EA00553,"N520517,E543943",4081,LA0401,cultivatedHabitate,13/10/2015
EA00554,"N520517,E543943",4081,LA0402,cultivatedHabitate,13/10/2015
EA00555,"N520517,E543943",4081,LA0403,cultivatedHabitate,13/10/2015
EA00556,"N520517,E543943",4081,LA0404,cultivatedHabitate,13/10/2015
EA00557,"N520517,E543943",4081,LA0405,cultivatedHabitate,13/10/2015
EA00558,"N520517,E543943",4081,LA0407,cultivatedHabitate,13/10/2015
EA00559,"N520517,E543943",4081,LA0408,cultivatedHabitate,13/10/2015
EA00560,"N520517,E543943",4081,LA0409,cultivatedHabitate,13/10/2015
EA00561,"N520517,E543943",4081,LA0410,cultivatedHabitate,13/10/2015
EA00562,"N520517,E543943",4081,LA0411,cultivatedHabitate,13/10/2015
EA00563,"N520517,E543943",4081,LA0415,cultivatedHabitate,13/10/2015
EA00564,"N520517,E543943",4081,LA0416,cultivatedHabitate,13/10/2015
EA00565,"N520517,E543943",4081,LA0417,cultivatedHabitate,13/10/2015
EA00566,"-0.900000, -89.616667 ",4081,LA0421,cultivatedHabitate,1956-12-10
EA00567,"N520517,E543943",4081,LA0423,cultivatedHabitate,13/10/2015
EA00568,"-0.533333,-90.350000 ",4081,LA0429,cultivatedHabitate,1956-01-11
EA00569,"N520517,E543943",4081,LA0436,cultivatedHabitate,13/10/2015
EA00570,"N520517,E543943",4081,LA0441,cultivatedHabitate,13/10/2015
EA00571,"N520517,E543943",4081,LA0442,cultivatedHabitate,13/10/2015
EA00572,"N520517,E543943",4081,LA0444,cultivatedHabitate,13/10/2015
EA00573,"N520517,E543943",4081,LA0446,cultivatedHabitate,13/10/2015
EA00574,"N520517,E543943",4081,LA0466,cultivatedHabitate,13/10/2015
EA00575,"N520517,E543943",4081,LA0467,cultivatedHabitate,13/10/2015
EA00576,"N520517,E543943",4081,LA0468,cultivatedHabitate,13/10/2015
EA00577,"N520517,E543943",4081,LA0472,cultivatedHabitate,13/10/2015
EA00578,"N520517,E543943",4081,LA0473,cultivatedHabitate,13/10/2015
EA00579,"N520517,E543943",4081,LA0477,cultivatedHabitate,13/10/2015
EA00580,"N520517,E543943",4081,LA0478,cultivatedHabitate,13/10/2015
EA00581,"N520517,E543943",4081,LA0483,cultivatedHabitate,13/10/2015
EA00582,"N520517,E543943",4081,LA0526,cultivatedHabitate,13/10/2015
EA00583,"N520517,E543943",4081,LA0531,cultivatedHabitate,13/10/2015
EA00584,"N520517,E543943",4081,LA0535,cultivatedHabitate,13/10/2015
EA00585,"N520517,E543943",4081,LA0716,cultivatedHabitate,13/10/2015
EA00586,"N520517,E543943",4081,LA0721,cultivatedHabitate,13/10/2015
EA00587,"N520517,E543943",4081,LA0746,cultivatedHabitate,13/10/2015
EA00588,"N520517,E543943",4081,LA0752,cultivatedHabitate,13/10/2015
EA00589,"N520517,E543943",4081,LA0965,cultivatedHabitate,13/10/2015
EA00590,"N520517,E543943",4081,LA1021,cultivatedHabitate,13/10/2015
EA00591,"N520517,E543943",4081,LA1028,cultivatedHabitate,13/10/2015
EA00592,"N520517,E543943",4081,LA1032,cultivatedHabitate,13/10/2015
EA00593,"N520517,E543943",4081,LA1036,cultivatedHabitate,13/10/2015
EA00594,"N520517,E543943",4081,LA1136,cultivatedHabitate,13/10/2015
EA00595,"N520517,E543943",4081,LA1137,cultivatedHabitate,13/10/2015
EA00596,"N520517,E543943",4081,LA1141,cultivatedHabitate,13/10/2015
EA00597,"N520517,E543943",4081,LA1162,cultivatedHabitate,13/10/2015
EA00598,"N520517,E543943",4081,LA1210,cultivatedHabitate,13/10/2015
EA00599,"N520517,E543943",4081,LA1213,cultivatedHabitate,13/10/2015
EA00600,"N520517,E543943",4081,LA1215,cultivatedHabitate,13/10/2015
EA00601,"N520517,E543943",4081,LA1216,cultivatedHabitate,13/10/2015
EA00602,"N520517,E543943",4081,LA1218,cultivatedHabitate,13/10/2015
EA00603,"N520517,E543943",4081,LA1223,cultivatedHabitate,13/10/2015
EA00604,"N520517,E543943",4081,LA1224,cultivatedHabitate,13/10/2015
EA00605,"N520517,E543943",4081,LA1237,cultivatedHabitate,13/10/2015
EA00606,"N520517,E543943",4081,LA1238,cultivatedHabitate,13/10/2015
EA00607,"N520517,E543943",4081,LA1239,cultivatedHabitate,13/10/2015
EA00608,"N520517,E543943",4081,LA1240,cultivatedHabitate,13/10/2015
EA00609,"N520517,E543943",4081,LA1241,cultivatedHabitate,13/10/2015
EA00610,"N520517,E543943",4081,LA1244,cultivatedHabitate,13/10/2015
EA00611,"N520517,E543943",4081,LA1245,cultivatedHabitate,13/10/2015
EA00612,"N520517,E543943",4081,LA1246,cultivatedHabitate,13/10/2015
EA00613,"N520517,E543943",4081,LA1249,cultivatedHabitate,13/10/2015
EA00614,"N520517,E543943",4081,LA1250,cultivatedHabitate,13/10/2015
EA00615,"N520517,E543943",4081,LA1251,cultivatedHabitate,13/10/2015
EA00616,"N520517,E543943",4081,LA1261,cultivatedHabitate,13/10/2015
EA00617,"N520517,E543943",4081,LA1266,cultivatedHabitate,13/10/2015
EA00618,"N520517,E543943",4081,LA1270,cultivatedHabitate,13/10/2015
EA00619,"N520517,E543943",4081,LA1272,cultivatedHabitate,13/10/2015
EA00620,"N520517,E543943",4081,LA1279,cultivatedHabitate,13/10/2015
EA00621,"N520517,E543943",4081,LA1279,cultivatedHabitate,13/10/2015
EA00622,"N520517,E543943",4081,LA1282,cultivatedHabitate,13/10/2015
EA00623,"N520517,E543943",4081,LA1292,cultivatedHabitate,13/10/2015
EA00624,"N520517,E543943",4081,LA1292,cultivatedHabitate,13/10/2015
EA00625,"N520517,E543943",4081,LA1293,cultivatedHabitate,13/10/2015
EA00626,"N520517,E543943",4081,LA1297,cultivatedHabitate,13/10/2015
EA00627,"N520517,E543943",4081,LA1301,cultivatedHabitate,13/10/2015
EA00628,"N520517,E543943",4081,LA1305,cultivatedHabitate,13/10/2015
EA00629,"N520517,E543943",4081,LA1306,cultivatedHabitate,13/10/2015
EA00630,"N520517,E543943",4081,LA1313,cultivatedHabitate,13/10/2015
EA00631,"N520517,E543943",4081,LA1315,cultivatedHabitate,13/10/2015
EA00632,"N520517,E543943",4081,LA1316,cultivatedHabitate,13/10/2015
EA00633,"N520517,E543943",4081,LA1317,cultivatedHabitate,13/10/2015
EA00634,"N520517,E543943",4081,LA1318,cultivatedHabitate,13/10/2015
EA00635,"N520517,E543943",4081,LA1322,cultivatedHabitate,13/10/2015
EA00636,"N520517,E543943",4081,LA1325,cultivatedHabitate,13/10/2015
EA00637,"N520517,E543943",4081,LA1329,cultivatedHabitate,13/10/2015
EA00638,"N520517,E543943",4081,LA1331,cultivatedHabitate,13/10/2015
EA00639,"N520517,E543943",4081,LA1335,cultivatedHabitate,13/10/2015
EA00640,"N520517,E543943",4081,LA1340,cultivatedHabitate,13/10/2015
EA00641,"N520517,E543943",4081,LA1347,cultivatedHabitate,13/10/2015
EA00642,"N520517,E543943",4081,LA1353,cultivatedHabitate,13/10/2015
EA00643,"N520517,E543943",4081,LA1353,cultivatedHabitate,13/10/2015
EA00644,"N520517,E543943",4081,LA1361,cultivatedHabitate,13/10/2015
EA00645,"N520517,E543943",4081,LA1363,cultivatedHabitate,13/10/2015
EA00646,"N520517,E543943",4081,LA1364,cultivatedHabitate,13/10/2015
EA00647,"N520517,E543943",4081,LA1371,cultivatedHabitate,13/10/2015
EA00648,"N520517,E543943",4081,LA1375,cultivatedHabitate,13/10/2015
EA00649,"N520517,E543943",4081,LA1390,cultivatedHabitate,13/10/2015
EA00650,"N520517,E543943",4081,LA1395,cultivatedHabitate,13/10/2015
EA00651,"N520517,E543943",4081,LA1398,cultivatedHabitate,13/10/2015
EA00652,"N520517,E543943",4081,LA1401,cultivatedHabitate,13/10/2015
EA00653,"N520517,E543943",4081,LA1406,cultivatedHabitate,13/10/2015
EA00654,"N520517,E543943",4081,LA1406,cultivatedHabitate,13/10/2015
EA00655,"N520517,E543943",4081,LA1410,cultivatedHabitate,13/10/2015
EA00656,"N520517,E543943",4081,LA1412,cultivatedHabitate,13/10/2015
EA00657,"N520517,E543943",4081,LA1450,cultivatedHabitate,13/10/2015
EA00658,"N520517,E543943",4081,LA1457,cultivatedHabitate,13/10/2015
EA00659,"N520517,E543943",4081,LA1459,cultivatedHabitate,13/10/2015
EA00660,"N520517,E543943",4081,LA1462,cultivatedHabitate,13/10/2015
EA00661,"N520517,E543943",4081,LA1474,cultivatedHabitate,13/10/2015
EA00662,"N520517,E543943",4081,LA1478,cultivatedHabitate,13/10/2015
EA00663,"N520517,E543943",4081,LA1521,cultivatedHabitate,13/10/2015
EA00664,"N520517,E543943",4081,LA1522,cultivatedHabitate,13/10/2015
EA00665,"N520517,E543943",4081,LA1537,cultivatedHabitate,13/10/2015
EA00666,"N520517,E543943",4081,LA1544,cultivatedHabitate,13/10/2015
EA00667,"N520517,E543943",4081,LA1547,cultivatedHabitate,13/10/2015
EA00668,"N520517,E543943",4081,LA1560,cultivatedHabitate,13/10/2015
EA00669,"N520517,E543943",4081,LA1565,cultivatedHabitate,13/10/2015
EA00670,"N520517,E543943",4081,LA1566,cultivatedHabitate,13/10/2015
EA00671,"N520517,E543943",4081,LA1567,cultivatedHabitate,13/10/2015
EA00672,"N520517,E543943",4081,LA1568,cultivatedHabitate,13/10/2015
EA00673,"N520517,E543943",4081,LA1576,cultivatedHabitate,13/10/2015
EA00674,"N520517,E543943",4081,LA1578,cultivatedHabitate,13/10/2015
EA00675,"N520517,E543943",4081,LA1582,cultivatedHabitate,13/10/2015
EA00676,"N520517,E543943",4081,LA1584,cultivatedHabitate,13/10/2015
EA00677,"N520517,E543943",4081,LA1586,cultivatedHabitate,13/10/2015
EA00678,"N520517,E543943",4081,LA1590,cultivatedHabitate,13/10/2015
EA00679,"N520517,E543943",4081,LA1593,cultivatedHabitate,13/10/2015
EA00680,"N520517,E543943",4081,LA1599,cultivatedHabitate,13/10/2015
EA00681,"N520517,E543943",4081,LA1602,cultivatedHabitate,13/10/2015
EA00682,"N520517,E543943",4081,LA1606,cultivatedHabitate,13/10/2015
EA00683,"N520517,E543943",4081,LA1617,cultivatedHabitate,13/10/2015
EA00684,"N520517,E543943",4081,LA1624,cultivatedHabitate,13/10/2015
EA00685,"N520517,E543943",4081,LA1626,cultivatedHabitate,13/10/2015
EA00686,"N520517,E543943",4081,LA1626A,cultivatedHabitate,13/10/2015
EA00687,"N520517,E543943",4081,LA1650,cultivatedHabitate,13/10/2015
EA00688,"N520517,E543943",4081,LA1654,cultivatedHabitate,13/10/2015
EA00689,"N520517,E543943",4081,LA1659,cultivatedHabitate,13/10/2015
EA00690,"N520517,E543943",4081,LA1669,cultivatedHabitate,13/10/2015
EA00691,"N520517,E543943",4081,LA1674,cultivatedHabitate,13/10/2015
EA00692,"N520517,E543943",4081,LA1683,cultivatedHabitate,13/10/2015
EA00693,"N520517,E543943",4081,LA1691,cultivatedHabitate,13/10/2015
EA00694,"N520517,E543943",4081,LA1692,cultivatedHabitate,13/10/2015
EA00695,"N520517,E543943",4081,LA1698,cultivatedHabitate,13/10/2015
EA00696,"N520517,E543943",4081,LA1701,cultivatedHabitate,13/10/2015
EA00697,"N520517,E543943",4081,LA1708,cultivatedHabitate,13/10/2015
EA00698,"N520517,E543943",4081,LA1716,cultivatedHabitate,13/10/2015
EA00699,"N520517,E543943",4081,LA1718,cultivatedHabitate,13/10/2015
EA00700,"N520517,E543943",4081,LA1721,cultivatedHabitate,13/10/2015
EA00701,"N520517,E543943",4081,LA1723,cultivatedHabitate,13/10/2015
EA00702,"N520517,E543943",4081,LA1731,cultivatedHabitate,13/10/2015
EA00703,"N520517,E543943",4081,LA1777,cultivatedHabitate,13/10/2015
EA00704,"N520517,E543943",4081,LA1910,cultivatedHabitate,13/10/2015
EA00705,"N520517,E543943",4081,LA1912,cultivatedHabitate,13/10/2015
EA00706,"N520517,E543943",4081,LA1918,cultivatedHabitate,13/10/2015
EA00707,"N520517,E543943",4081,LA1920,cultivatedHabitate,13/10/2015
EA00708,"N520517,E543943",4081,LA1928,cultivatedHabitate,13/10/2015
EA00709,"N520517,E543943",4081,LA1932,cultivatedHabitate,13/10/2015
EA00710,"N520517,E543943",4081,LA1937,cultivatedHabitate,13/10/2015
EA00711,"N520517,E543943",4081,LA1938,cultivatedHabitate,13/10/2015
EA00712,"N520517,E543943",4081,LA1945,cultivatedHabitate,13/10/2015
EA00713,"N520517,E543943",4081,LA1954,cultivatedHabitate,13/10/2015
EA00714,"N520517,E543943",4081,LA1960,cultivatedHabitate,13/10/2015
EA00715,"N520517,E543943",4081,LA1963,cultivatedHabitate,13/10/2015
