"Subject","Predicate","Object","Provenance","Score"
"zinc chloride","gene product variant decreases","resistance to chemicals","210185854","10.467"
"zinc chloride","gene product variant decreases","resistance to chemicals","210201796","9.525"
"trapoxin a","is adjacent to","resistance to chemicals","210101394","8.4254"
"trapoxin a","is adjacent to","resistance to chemicals","210126417","8.4254"
"trapoxin a","is adjacent to","resistance to chemicals","210127287","8.4254"
"trapoxin a","is adjacent to","resistance to chemicals","210135788","8.4254"
"trapoxin a","is adjacent to","resistance to chemicals","210224518","8.4254"
"trapoxin a","is adjacent to","resistance to chemicals","210235858","8.4254"
"trapoxin a","affects","resistance to chemicals","210209964","8.4254"
"trapoxin a","affects","resistance to chemicals","210217688","8.4254"
"trapoxin a","gene product variant decreases","resistance to chemicals","210110205","8.4254"
"trapoxin a","gene product variant decreases","resistance to chemicals","210140168","8.4254"
"muconomycin a","is adjacent to","resistance to chemicals","210105959","9.2634"
"muconomycin a","is adjacent to","resistance to chemicals","210115864","9.2634"
"muconomycin a","is adjacent to","resistance to chemicals","210168898","8.7179"
"muconomycin a","is adjacent to","resistance to chemicals","210213486","8.7179"
"muconomycin a","is adjacent to","resistance to chemicals","210232914","10.8247"
"muconomycin a","is adjacent to","resistance to chemicals","210239158","10.8247"
"muconomycin a","is functionally related to","resistance to chemicals","210140056","9.2634"
"muconomycin a","is functionally related to","resistance to chemicals","210156239","8.7179"
"muconomycin a","is functionally related to","resistance to chemicals","210171058","10.8247"
"muconomycin a","is functionally related to","resistance to chemicals","210208870","9.2634"
"muconomycin a","is functionally related to","resistance to chemicals","210214648","9.2634"
"muconomycin a","affects","resistance to chemicals","210103692","10.8247"
"muconomycin a","affects","resistance to chemicals","210104115","10.8247"
"muconomycin a","affects","resistance to chemicals","210112438","9.2634"
"muconomycin a","affects","resistance to chemicals","210121278","8.7179"
"muconomycin a","affects","resistance to chemicals","210158043","10.8247"
"muconomycin a","affects","resistance to chemicals","210161940","8.7179"
"muconomycin a","affects","resistance to chemicals","210185756","9.2634"
"muconomycin a","affects","resistance to chemicals","210217008","10.8247"
"muconomycin a","gene product variant increases","resistance to chemicals","210139689","8.7179"
"muconomycin a","gene product variant decreases","resistance to chemicals","210120806","10.8247"
"muconomycin a","gene product variant decreases","resistance to chemicals","210122273","8.7179"
"muconomycin a","gene product variant decreases","resistance to chemicals","210141944","9.2634"
"muconomycin a","gene product variant decreases","resistance to chemicals","210144787","8.7179"
"muconomycin a","gene product variant decreases","resistance to chemicals","210218719","8.7179"
"muconomycin a","gene product variant decreases","resistance to chemicals","210219504","9.2634"
"muconomycin a","gene product variant decreases","resistance to chemicals","210227642","10.8247"
"sulfometuron methyl","is adjacent to","resistance to chemicals","210208660","9.2955"
"sulfometuron methyl","is adjacent to","resistance to chemicals","210222721","10.6304"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210107068","9.2337"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210120438","10.6304"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210133374","9.2337"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210164826","9.2337"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210179020","10.6304"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210183953","9.2337"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210211171","10.6304"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210218677","9.2955"
"sulfometuron methyl","is functionally related to","resistance to chemicals","210236281","10.6304"
"sulfometuron methyl","affects","resistance to chemicals","210103795","9.2337"
"sulfometuron methyl","affects","resistance to chemicals","210106520","9.2337"
"sulfometuron methyl","affects","resistance to chemicals","210125785","10.6304"
"sulfometuron methyl","affects","resistance to chemicals","210141511","9.2955"
"sulfometuron methyl","affects","resistance to chemicals","210155599","9.2337"
"sulfometuron methyl","affects","resistance to chemicals","210156142","10.6304"
"sulfometuron methyl","affects","resistance to chemicals","210163540","9.2955"
"sulfometuron methyl","affects","resistance to chemicals","210220537","9.2955"
"sulfometuron methyl","affects","resistance to chemicals","210232946","10.6304"
"sulfometuron methyl","affects","resistance to chemicals","210242059","9.2337"
"sulfometuron methyl","gene product variant increases","resistance to chemicals","210119848","10.6304"
"sulfometuron methyl","gene product variant increases","resistance to chemicals","210120308","9.2955"
"sulfometuron methyl","gene product variant increases","resistance to chemicals","210126105","10.6304"
"sulfometuron methyl","gene product variant increases","resistance to chemicals","210220243","9.2955"
"sulfometuron methyl","gene product variant decreases","resistance to chemicals","210103692","9.2955"
"sulfometuron methyl","gene product variant decreases","resistance to chemicals","210191339","9.2955"
"sulfometuron methyl","gene product variant decreases","resistance to chemicals","210192217","9.2337"
"sulfometuron methyl","gene product variant decreases","resistance to chemicals","210230780","9.2955"
"palmitoleic acid","is adjacent to","resistance to chemicals","210101853","9.5275"
"palmitoleic acid","is adjacent to","resistance to chemicals","210109624","9.5275"
"palmitoleic acid","is adjacent to","resistance to chemicals","210151762","9.5275"
"palmitoleic acid","is adjacent to","resistance to chemicals","210181656","9.5275"
"palmitoleic acid","is adjacent to","resistance to chemicals","210213185","9.5275"
"palmitoleic acid","is functionally related to","resistance to chemicals","210187027","9.5275"
"palmitoleic acid","is functionally related to","resistance to chemicals","210223524","9.5275"
"palmitoleic acid","gene product variant decreases","resistance to chemicals","210110887","9.5275"
"palmitoleic acid","gene product variant decreases","resistance to chemicals","210140060","9.5275"
"sodium selenide","is adjacent to","resistance to chemicals","210132447","8.9175"
"sodium selenide","is adjacent to","resistance to chemicals","210150949","8.9175"
"sodium selenide","is functionally related to","resistance to chemicals","210106077","9.2896"
"sodium selenide","is functionally related to","resistance to chemicals","210135013","8.9175"
"sodium selenide","is functionally related to","resistance to chemicals","210179412","9.2896"
"sodium selenide","is functionally related to","resistance to chemicals","210204059","9.2896"
"sodium selenide","is functionally related to","resistance to chemicals","210207649","9.2896"
"sodium selenide","affects","resistance to chemicals","210138996","9.2896"
"sodium selenide","affects","resistance to chemicals","210177830","9.2896"
"sodium selenide","affects","resistance to chemicals","210181656","8.9175"
"sodium selenide","affects","resistance to chemicals","210201083","8.9175"
"sodium selenide","affects","resistance to chemicals","210201991","8.9175"
"sodium selenide","affects","resistance to chemicals","210203619","8.9175"
"sodium selenide","affects","resistance to chemicals","210205379","9.2896"
"sodium selenide","affects","resistance to chemicals","210210163","9.2896"
"sodium selenide","affects","resistance to chemicals","210210259","8.9175"
"sodium selenide","affects","resistance to chemicals","210238783","8.9175"
"sodium selenide","gene product variant increases","resistance to chemicals","210211105","9.2896"
"sodium selenide","gene product variant decreases","resistance to chemicals","210118698","9.2896"
"glycolaldehyde","is adjacent to","resistance to chemicals","171015839","9.832"
"glycolaldehyde","is adjacent to","resistance to chemicals","210101668","11.2651"
"glycolaldehyde","is adjacent to","resistance to chemicals","210113694","9.2603"
"glycolaldehyde","is adjacent to","resistance to chemicals","210119147","11.2651"
"glycolaldehyde","is adjacent to","resistance to chemicals","210144388","9.832"
"glycolaldehyde","is adjacent to","resistance to chemicals","210146483","11.2651"
"glycolaldehyde","is adjacent to","resistance to chemicals","210156611","9.9454"
"glycolaldehyde","is adjacent to","resistance to chemicals","210159832","9.9454"
"glycolaldehyde","is adjacent to","resistance to chemicals","210180534","9.832"
"glycolaldehyde","is adjacent to","resistance to chemicals","210186048","10.476"
"glycolaldehyde","is adjacent to","resistance to chemicals","210231564","9.832"
"glycolaldehyde","is adjacent to","resistance to chemicals","210232518","9.832"
"glycolaldehyde","is adjacent to","resistance to chemicals","210237062","9.832"
"glycolaldehyde","is adjacent to","resistance to chemicals","210238776","9.2603"
"glycolaldehyde","is functionally related to","resistance to chemicals","210120282","10.476"
"glycolaldehyde","is functionally related to","resistance to chemicals","210132561","9.9454"
"glycolaldehyde","is functionally related to","resistance to chemicals","210138514","9.9454"
"glycolaldehyde","is functionally related to","resistance to chemicals","210177525","9.9454"
